image_idx0,image_idx1,matching_score,pose_error
0,285,0.029748503,34.00159557414142
0,3,0.078651644,0.2086541319833647
0,955,0.039744303,2.9560772222835965
0,542,0.037122965,44.232463806998695
0,386,0.03593994,44.33861232663784
0,1138,0.029376684,5.384902204520133
0,22,0.046173505,2.489309428243779
0,10,0.035063315,1.0509719331872511
0,1092,0.052691754,6.03704469619344
0,994,0.0824182,5.206703039594409
0,145,0.0397816,17.007071299073488
0,803,0.035116047,26.30697600676033
0,522,0.031396322,44.219826633003095
0,306,0.047767073,36.33891564443178
0,375,0.026318042,44.63780889615017
0,331,0.029160777,39.55043372436849
0,552,0.054545417,44.20699695835056
0,69,0.036216624,7.1153451035150495
0,1002,0.046541467,6.211140692178546
0,241,0.038816568,28.265929649250186
0,244,0.032113224,28.924849329616634
0,1048,0.054565802,6.793162344053675
0,298,0.031889923,35.730851200764555
0,760,0.037533917,31.196004524667348
0,645,0.030418778,43.428004369863935
0,103,0.049832862,11.205667670778238
0,194,0.051410478,22.718369673962485
0,550,0.066507675,44.217256314641645
0,448,0.02502771,44.30553672239621
0,480,0.038458534,44.3248338170053
0,266,0.03878816,31.54282844389861
0,930,0.026362048,6.522808147831619
0,499,0.03413545,44.31330934021793
0,610,0.04145041,44.23587351285302
0,485,0.033939995,44.32896368787581
0,205,0.03996585,23.98684596861137
0,1111,0.048649117,5.5796117529859135
0,208,0.04679918,24.306938663184603
0,411,0.035626147,44.28098409132752
0,476,0.048191164,44.2759772060021
0,136,0.045152463,15.59401093731656
0,780,0.040262915,29.1466263360481
0,401,0.037715565,44.30863019882166
0,611,0.040793333,44.23431843461416
0,203,0.06296943,23.98684596861137
0,946,0.039444197,4.344084782072056
0,870,0.046315752,16.486372737218446
0,1041,0.036314346,6.9557693726395415
0,1096,0.038488336,5.952356864920353
0,329,0.042792525,39.156458868543346
0,770,0.028462147,30.1885746040657
0,1047,0.046468545,6.806931874092466
0,786,0.03374313,28.23091110137963
0,150,0.043986507,17.848716027349496
0,1071,0.036639005,6.54920489393968
0,363,0.02505691,43.46578071533321
0,418,0.026826225,44.251330747497605
0,776,0.042972203,29.733007226942362
0,1104,0.037566964,5.7371503953693885
0,436,0.036656406,44.19513383637469
0,347,0.030751687,41.25511988416901
0,70,0.034359317,7.439592895119247
0,641,0.038815923,43.510402254028634
0,78,0.041291684,8.26195150640805
0,939,0.041736282,5.420845777664159
0,896,0.05888363,12.106705471317435
0,81,0.041948225,8.499089185088627
0,119,0.045229837,13.389589706889208
0,838,0.039495535,21.616019051232374
0,354,0.024931656,42.5368411076311
0,235,0.051332314,27.798850850168726
0,975,0.040514972,2.7142376607871994
0,349,0.025396198,41.8509082446195
0,911,0.04145016,9.77431726034017
0,1124,0.038682196,5.441599368452229
0,605,0.041390095,44.24197447226227
0,167,0.05963399,19.750382222516684
0,1088,0.0492325,6.064390452607839
0,926,0.0418411,7.5745637559199315
0,258,0.032949194,30.67255639447217
0,854,0.029932095,19.18914915733736
0,629,0.02903082,43.978775982855744
0,58,0.054514736,6.12037500071738
0,628,0.03770745,44.028559179988456
0,340,0.027340356,40.42801279701604
0,257,0.033201683,30.374177327539172
0,45,0.0340852,4.7648003470452585
0,548,0.07251956,44.217256314641645
0,471,0.034973446,44.26699237564076
0,905,0.04333082,10.697315932846726
0,147,0.03723521,17.429879634106673
0,153,0.03844135,18.0830728612222
0,948,0.042946484,3.923601093612817
0,2,0.061857775,0.0
0,603,0.03117082,44.24197447226227
0,102,0.05056669,10.875681076156981
0,740,0.03387814,33.559336388640055
0,727,0.030673314,35.3464061120388
0,693,0.020644652,38.59242109883435
0,564,0.041751485,44.23065683562125
0,506,0.040753927,44.262187257879894
0,964,0.047838036,2.4273722582954647
0,281,0.045136023,33.57627995391525
0,264,0.038715653,31.15278314437607
0,467,0.04572365,44.268051735030205
0,512,0.058125902,44.21613505287218
0,174,0.05661557,20.5829312655825
0,315,0.032791633,37.64015075316387
0,463,0.025040707,44.26816877221526
0,139,0.06567357,15.9573044127852
0,422,0.039056666,44.26535566756681
0,767,0.031337764,30.516256258245406
0,860,0.042882152,18.01611468222646
0,323,0.031546474,38.48004717499396
0,591,0.02818642,44.22472039585329
0,1146,0.03390977,5.386426184551664
0,899,0.044081185,11.720255998100937
0,211,0.036024146,24.96267547481115
0,134,0.04385143,15.229315577086814
0,845,0.029015588,20.878942819961352
0,366,0.024029778,43.74688268188118
0,702,0.02423069,37.7268548659565
0,826,0.040419903,23.09722728095045
0,865,0.047446102,17.262901783923887
0,265,0.034320813,31.384831327303477
0,565,0.033411317,44.22948245744041
0,713,0.024566432,36.48037659500557
0,696,0.034918226,38.32360096008291
0,141,0.050312936,16.42194966880783
0,561,0.042300925,44.23064759368448
0,114,0.040435117,12.616678685425159
0,1016,0.059844606,6.981149261170626
0,526,0.037580717,44.21320425545289
0,473,0.04847428,44.26699237564076
0,718,0.03395051,36.107689192628555
0,1077,0.048254315,6.324901972527918
0,723,0.029259752,35.46158314753782
0,296,0.027652446,35.322478991273755
0,589,0.042596724,44.22472039585329
0,733,0.034927376,34.47428355363444
0,553,0.0370042,44.20628601625937
0,497,0.03770044,44.313213427222415
0,534,0.052114554,44.2389309151421
0,967,0.04270783,2.3728163766188506
0,712,0.0266172,36.634026797452655
0,381,0.04007517,44.37909524737347
0,577,0.033804107,44.22989981558156
0,509,0.07344004,44.226009017233935
0,783,0.037536006,28.520355618338904
0,681,0.013701793,39.9525885911964
0,240,0.024462022,28.37292667103455
0,495,0.02816144,44.31395174738376
0,374,0.03245547,44.5874395784552
0,333,0.031708322,39.69254454842506
0,127,0.04343334,14.495526345965589
0,243,0.035790067,28.81316622884992
0,450,0.030964116,44.31064173915312
0,183,0.039722584,21.32887021752592
0,460,0.034275465,44.26081831010147
0,234,0.044963714,27.49279849067502
0,932,0.040905505,6.522808147831619
0,586,0.048964728,44.24131387189602
0,725,0.032673553,35.3464061120388
0,765,0.031616464,30.784087098723436
0,217,0.032147415,25.632533666101242
0,502,0.047415666,44.274978704762994
0,380,0.03765176,44.46917771815414
0,1062,0.04684975,6.706397924743392
0,371,0.025465537,44.48215682030137
0,855,0.042431433,19.350157923354747
0,728,0.028466618,35.107163934755626
0,390,0.03859832,44.29384919785421
0,416,0.033013605,44.249007951550425
0,782,0.03452582,28.67821609625118
0,520,0.045944195,44.219826633003095
0,600,0.039889555,44.219408550398825
0,527,0.047283612,44.21262776831051
0,1045,0.03959237,6.876330161562692
0,596,0.02961207,44.22019089591991
0,238,0.03283694,28.031426157088916
0,908,0.06318348,10.430073434918977
0,990,0.067062594,4.306595215320128
0,958,0.048096836,2.6670013364779077
0,684,0.0136760585,39.720871126286134
0,922,0.04315708,8.01969809910432
0,1017,0.045819543,6.981677797986098
0,1031,0.03212288,6.990823776408585
0,540,0.05936345,44.236837482467614
0,245,0.039912906,28.81316622884992
0,16,0.060466222,1.4970036168847558
0,384,0.03262869,44.33861232663784
0,697,0.037777893,38.43579490082391
0,894,0.044580687,12.484176150233324
0,570,0.03849806,44.22596861113826
0,219,0.045807336,25.632533666101242
0,866,0.03572085,17.051643978518428
0,1037,0.043829862,6.9645347806268
0,613,0.029379493,44.23276341179504
0,227,0.04447445,26.725531583980352
0,444,0.030973515,44.251592805746036
0,756,0.03010821,31.799347705361996
0,1145,0.037147094,5.386405058598063
0,33,0.051976025,3.4431656388363585
0,230,0.04244645,26.93663343562859
0,823,0.035823096,23.338867500926252
0,1143,0.028919648,5.384891292050666
0,549,0.049174413,44.2140990509742
0,82,0.04064327,8.826481922408467
0,524,0.033829834,44.21378439893488
0,388,0.038381234,44.29384919785421
0,864,0.038138248,17.565186492102367
0,215,0.06208821,25.51540289181785
0,400,0.03742048,44.29478727437997
0,754,0.02508746,32.26341822891471
0,730,0.027827779,35.107163934755626
0,802,0.02624097,26.19764629403382
0,426,0.054794446,44.26465032833701
0,705,0.016042452,37.416518438453544
0,1081,0.04691834,6.297042813953517
0,686,0.012410453,39.720871126286134
0,295,0.028166486,35.088904070476374
0,173,0.06517581,20.20027817700978
0,1074,0.049100537,6.485458635792932
0,634,0.0373587,43.823895056565334
0,42,0.06284464,4.510611283982015
0,974,0.028419912,2.7762689233094373
0,459,0.033841945,44.2482565991355
0,178,0.03741627,21.11229230657014
0,365,0.029543176,43.883293163562534
0,871,0.04785728,16.273619687636323
0,402,0.03678035,44.280946638609144
0,1036,0.03724033,6.964985129067347
0,431,0.058671817,44.26817340372669
0,1050,0.057522446,6.779413874176182
0,1073,0.06306175,6.454349292539445
0,149,0.04567146,17.554659155328377
0,1061,0.04221376,6.715219535994698
0,775,0.044428345,29.62069250841044
0,387,0.032894887,44.31422297192659
0,286,0.02488054,33.882218576538094
0,462,0.0272559,44.26081831010147
0,615,0.042051412,44.23276341179504
0,204,0.031003645,24.14684906276933
0,1127,0.042758193,5.4139721061885195
0,404,0.03236605,44.27120926722922
0,158,0.050419725,18.81596697601234
0,1009,0.04785777,7.004085499609876
0,437,0.04174221,44.210505768237596
0,947,0.035172857,4.069113865188623
0,420,0.03586594,44.251330747497605
0,279,0.051115174,33.030516241483106
0,799,0.03224037,26.43366109292741
0,989,0.06920241,4.405981089381804
0,874,0.043437798,15.523278173665135
0,62,0.036280155,6.29887980590027
0,660,0.04522723,42.281296197646064
0,198,0.05342683,23.258942625613894
0,784,0.03528412,28.67821609625118
0,1135,0.0397651,5.383332003529161
0,1106,0.04258401,5.656601395651285
0,51,0.04049644,5.427691387774706
0,689,0.015100523,39.08939976453092
0,228,0.05338306,26.93663343562859
0,741,0.037211034,33.42916908797845
0,112,0.04821803,12.10073563920552
0,1109,0.044242084,5.603004422985315
0,63,0.041058026,6.635928398970997
0,130,0.03964997,14.74554987199102
0,162,0.048386846,18.92543095764108
0,171,0.04884608,20.20027817700978
0,883,0.0340414,14.228627638920184
0,455,0.03567732,44.253000969528564
0,755,0.034022726,31.994002864857
0,382,0.03576027,44.35885378242191
0,188,0.033293832,22.147282446900924
0,650,0.034387354,43.06514338278597
0,1100,0.0475072,5.829727308176797
0,414,0.027561983,44.25783023035869
0,84,0.0429172,8.826481922408467
0,370,0.022789508,44.325423384594906
0,65,0.042210057,6.994193385350379
0,89,0.04312665,9.541002846915525
0,320,0.02636846,38.2285922314896
0,47,0.028985288,4.869162720570567
0,423,0.040145557,44.26406367114224
0,1046,0.037113946,6.838116213774397
0,901,0.058267783,11.217198778839645
0,1139,0.033137593,5.383843516023146
0,223,0.044891205,26.265242207366423
0,334,0.028965801,39.799923817258765
0,101,0.061308503,11.040660834617762
0,220,0.042526454,25.967713680743643
0,179,0.039038744,21.220550997956963
0,313,0.038153224,37.525836696268435
0,813,0.031823885,24.808906158571332
0,270,0.04673135,32.27280569796568
0,138,0.06379317,15.718244490512904
0,32,0.06434247,3.5707331071902564
0,571,0.04460595,44.227068644978004
0,1069,0.045346092,6.54920489393968
0,408,0.029292962,44.29498039333661
0,987,0.060021415,4.028462960422309
0,68,0.052594934,7.277468530778671
0,662,0.042876124,42.281296197646064
0,1141,0.0325544,5.385424049213386
0,701,0.03116002,37.961195017481664
0,287,0.028992075,34.12097313531298
0,293,0.026590688,35.088904070476374
0,332,0.027817216,39.408338644496006
0,1083,0.051798806,6.196197487772496
0,584,0.04710588,44.230984215131556
0,815,0.032248624,24.332191448634088
0,530,0.04513468,44.23581004111878
0,895,0.055653907,12.263470612318809
0,301,0.029720467,36.086889392557005
0,708,0.045593396,37.170980068253044
0,700,0.033430282,37.84402422767691
0,836,0.041492645,21.616019051232374
0,307,0.042782627,36.63749610671427
0,409,0.034161977,44.292384816394
0,595,0.032513764,44.22097436124351
0,25,0.035380773,2.743585554397688
0,879,0.04683326,14.779404817922199
0,273,0.03268929,32.51327126077896
0,39,0.050382875,4.260116967985668
0,1095,0.04548655,5.927743901193412
0,357,0.028168762,42.79060149612654
0,633,0.04367576,43.86463894917027
0,26,0.031954333,2.6087231858960607
0,902,0.05652126,11.069161378866294
0,116,0.041924946,13.177738849245399
0,511,0.049120434,44.226009017233935
0,415,0.03548546,44.2467218034266
0,94,0.051838294,10.258762824978259
0,1130,0.028686356,5.393806774020241
0,861,0.05438413,17.870113438014666
0,789,0.04540669,27.865996464015485
0,785,0.030879611,28.362495580244733
0,878,0.049736157,14.997779193247872
0,949,0.034443207,3.6769308579483297
0,419,0.032211892,44.25680099507381
0,6,0.042207606,0.545029123866714
0,403,0.029428443,44.27373114057223
0,207,0.029877374,24.463750095842265
0,888,0.04132231,13.476832151957945
0,481,0.052703068,44.320715578596364
0,971,0.03891262,2.49936156449683
0,557,0.055810653,44.22880068566908
0,146,0.04486436,17.30510609708158
0,464,0.031723294,44.27198866621584
0,327,0.027656175,39.05490716171125
0,659,0.033026606,42.54255817976729
0,978,0.036061775,3.151560715483055
0,533,0.050250042,44.23956418891264
0,345,0.033207443,41.25511988416901
0,493,0.030436955,44.31395174738376
0,957,0.042215995,2.739117085275542
0,556,0.05867018,44.2269436940357
0,253,0.0581183,29.859052496333277
0,155,0.029529788,18.0830728612222
0,247,0.030017775,29.283475479395015
0,129,0.048271354,14.838235421086772
0,916,0.05868988,8.975318642513182
0,212,0.03331509,24.85735415086948
0,396,0.0323925,44.305579989849804
0,788,0.04878353,28.099331686462868
0,1008,0.044564858,6.979389034750191
0,76,0.040207844,7.761229085526087
0,890,0.044563115,12.935782717105482
0,482,0.037558563,44.32895205566391
0,984,0.0603152,3.775953474603175
0,335,0.039091818,39.69254454842506
0,795,0.041944876,27.352717464499225
0,484,0.028977511,44.3238625997694
0,873,0.055568397,15.75311844364643
0,670,0.043353803,41.28492165520244
0,963,0.042357188,2.4089338553448547
0,632,0.031322267,43.920887144943535
0,535,0.051945284,44.23947928550672
0,639,0.034326028,43.680092173586274
0,242,0.037213594,28.479925614716624
0,1101,0.038534578,5.783424781467356
0,731,0.027983356,34.82691026618891
0,358,0.026630972,42.64947946302169
0,913,0.06503318,9.379891681177202
0,5,0.038089734,0.2086541319833647
0,884,0.037271697,14.00636802546968
0,262,0.032033388,31.15278314437607
0,746,0.047955506,33.07909764512285
0,654,0.03192501,42.713867971140814
0,478,0.036640767,44.27769778859579
0,560,0.03581257,44.22768018084637
0,292,0.03258362,34.89537908785828
0,714,0.024379356,36.634026797452655
0,21,0.03882943,2.3700221218049067
0,274,0.03201976,32.777886620735224
0,1013,0.07166126,6.996888926985238
0,197,0.046294738,23.363680167833945
0,54,0.040261634,5.720180109997504
0,395,0.031204514,44.29022721339663
0,673,0.035480782,40.935295746936255
0,762,0.043473706,31.066108769903018
0,915,0.055300932,9.266476452585179
0,38,0.042814825,4.159449836054453
0,1030,0.050338995,6.991779796728553
0,1019,0.050666135,6.982206370745697
0,1063,0.035471275,6.683049002455752
0,7,0.04829832,0.767012296353545
0,732,0.032647174,34.58958998470475
0,735,0.028692072,34.358977331793966
0,885,0.03532523,13.7829294243301
0,1059,0.050993342,6.7149733725455105
0,1107,0.038878802,5.68687372523415
0,1029,0.048551466,6.974852274233195
0,590,0.04685288,44.22312933152654
0,368,0.026144525,44.325423384594906
0,1148,0.032552533,5.373009421964432
0,573,0.042609263,44.228168721254626
0,280,0.026852295,33.34799867352063
0,128,0.04083231,14.74554987199102
0,498,0.031183407,44.313117541074874
0,593,0.03108869,44.22125635189641
0,317,0.036871083,37.64015075316387
0,839,0.03208734,21.39329234256703
0,311,0.03058856,37.11354055976118
0,763,0.0334783,30.925097031937646
0,339,0.032335766,40.191856831092394
0,893,0.04147187,12.706630741721787
0,267,0.026709646,31.384831327303477
0,1012,0.06544513,6.9948614115875305
0,122,0.030172585,13.735391934335249
0,642,0.046766263,43.59280020443337
0,977,0.04536367,3.0062539797204737
0,825,0.034208115,23.338867500926252
0,976,0.04862447,2.8423496301688984
0,568,0.056842778,44.228932542377024
0,367,0.02513048,44.0197046820832
0,453,0.025304388,44.278311808953546
0,518,0.055175215,44.22573788557706
0,856,0.03924795,19.028175058510367
0,945,0.040042628,4.544035046514837
0,125,0.0470186,14.382462556516566
0,161,0.043681897,19.077406406505215
0,808,0.024151813,25.535617438195537
0,1055,0.043344155,6.73591203635162
0,715,0.032048445,36.32673371244477
0,1023,0.03887223,6.997953929494873
0,1121,0.031651374,5.4619556922116566
0,569,0.03758878,44.23189676194652
0,1026,0.035523936,6.9782619162283925
0,1067,0.041743953,6.579266044937582
0,1076,0.04001281,6.352973770586781
0,738,0.028687475,34.02921846872086
0,852,0.026027568,19.53648153683728
0,376,0.026530491,44.60494393057037
0,59,0.037467193,5.9418760564432125
0,378,0.04145974,44.5014128181875
0,1149,0.03298317,5.386384612406154
0,445,0.032489035,44.227867151351006
0,434,0.036342036,44.20067850832397
0,465,0.030610364,44.27002018768264
0,79,0.053178173,8.38051998971456
0,406,0.033725686,44.26874466825863
0,328,0.043980923,38.95336180512291
0,562,0.039845232,44.228642141438854
0,759,0.041179817,31.325909354091202
0,761,0.04593259,31.325909354091202
0,954,0.04408576,3.121853863108187
0,1060,0.06643622,6.714727211095836
0,982,0.035072155,3.5169237112508545
0,1007,0.050755452,6.89028672922267
0,1147,0.030496668,5.386384612406154
0,1080,0.070670046,6.271538514319023
0,237,0.028317796,27.798850850168726
0,801,0.028945707,26.30697600676033
0,638,0.03876219,43.78315168836081
0,973,0.033994254,2.7142376607871994
0,797,0.0338938,26.81972498471822
0,764,0.04052015,31.066108769903018
0,246,0.027598256,29.036532440041672
0,85,0.036102522,9.075721435613085
0,962,0.044728037,2.4273722582954647
0,1114,0.037069254,5.541796847358592
0,88,0.042923585,9.304827028446892
0,164,0.066597775,19.445239571435966
0,181,0.06732577,21.32887021752592
0,394,0.036973033,44.267011489729626
0,41,0.048659265,4.360784631611984
0,900,0.0474788,11.48868961303856
0,107,0.051903527,11.869812197452964
0,679,0.013995273,40.3940384890212
0,166,0.055902697,19.445239571435966
0,324,0.027902475,38.32631539173015
0,558,0.056266468,44.22768018084637
0,806,0.03298724,25.535617438195537
0,834,0.02971602,22.096530229833807
0,677,0.0249186,40.3940384890212
0,809,0.030009458,25.3032038539612
0,1131,0.032326132,5.39554877694642
0,757,0.033957038,31.994002864857
0,1025,0.050902404,6.980160440066441
0,487,0.0497758,44.31723581696876
0,676,0.033599608,40.70622423044714
0,1105,0.043956924,5.68687372523415
0,428,0.051851388,44.26465032833701
0,337,0.03155265,40.191856831092394
0,326,0.030495318,38.95336180512291
0,721,0.027783029,35.87525768137589
0,218,0.037940286,25.800121291629964
0,778,0.052508917,29.1466263360481
0,299,0.03169089,35.60543723936068
0,835,0.02920196,21.86059932611785
0,1000,0.04246657,6.109261421532544
0,580,0.046326395,44.216049536919755
0,438,0.037109416,44.214510076794944
0,312,0.03647183,37.41154144731897
0,991,0.052087754,4.506468441653682
0,454,0.033408146,44.25775914897679
0,587,0.0303512,44.24120999932551
0,537,0.049172353,44.23947928550672
0,491,0.03356538,44.31398746998704
0,421,0.048762616,44.26230765186308
0,1004,0.0330667,6.703835381467714
0,907,0.043478608,10.313464495790834
0,458,0.030791637,44.25453721252252
0,941,0.052435573,4.926789348455402
0,554,0.03990058,44.21661280125881
0,1015,0.041780915,6.985995324479171
0,616,0.05017968,44.23341123981461
0,709,0.036775038,36.96051059737342
0,300,0.025452899,35.856271429754365
0,817,0.0292805,24.332191448634088
0,869,0.054661993,16.379981873480887
0,157,0.044318993,18.70651881977392
0,841,0.031649053,21.39329234256703
0,892,0.046722062,12.935782717105482
0,277,0.057241052,33.030516241483106
0,1040,0.03294448,6.973025575226783
0,1133,0.021634772,5.39729079905386
0,1018,0.047340024,6.981149261170626
0,344,0.026398588,41.01996773171465
0,877,0.055337537,15.232573701193921
0,979,0.03920029,3.221521436221419
0,99,0.043832105,10.652944742385655
0,24,0.044063244,2.6087231858960607
0,832,0.03281294,22.216182369975517
0,1049,0.069124825,6.806931874092466
0,310,0.037212424,36.882282131771774
0,609,0.03895217,44.24742794022103
0,325,0.03857619,38.63379487251105
0,424,0.04283583,44.26535566756681
0,858,0.043719295,18.478504225854902
0,970,0.03690262,2.4047868401015866
0,142,0.041277424,16.594641430485197
0,566,0.047163244,44.23183148982659
0,474,0.06155593,44.27352980461042
0,846,0.039108373,20.64665155503784
0,1103,0.04211367,5.783424781467356
0,322,0.037936985,38.32631539173015
0,1086,0.044909373,6.152485117696214
0,98,0.051518768,10.764312908560536
0,505,0.0383974,44.26478025407769
0,594,0.037240572,44.22153836276637
0,4,0.060763527,0.37683131811011605
0,104,0.04661063,11.527358061539584
0,614,0.0494706,44.23308732522661
0,118,0.04937726,13.562489416191289
0,468,0.022641167,44.26805380354721
0,543,0.038607545,44.23147314779892
0,601,0.029204749,44.22293108613756
0,968,0.055347916,2.4047868401015866
0,360,0.025478125,43.163295207956
0,606,0.03948552,44.24555895351501
0,928,0.03664539,7.079594315265907
0,221,0.0465208,26.265242207366423
0,316,0.033976726,37.76353681425645
0,925,0.048749156,7.874993882525858
0,707,0.035877015,37.416518438453544
0,742,0.028797843,33.559336388640055
0,111,0.054243572,12.260431107268165
0,1028,0.041310854,6.9782619162283925
0,618,0.037544258,44.24287079026761
0,546,0.039845344,44.22386878399213
0,117,0.06286215,13.389589706889208
0,362,0.027860178,43.60632892453442
0,185,0.04473651,21.918211255551945
0,35,0.04950891,3.8138028563205766
0,284,0.02776764,33.882218576538094
0,309,0.03429178,36.99790076368383
0,545,0.02866437,44.2304825056288
0,849,0.045021556,19.754424413958105
0,734,0.03681627,34.58958998470475
0,690,0.014492839,39.20565360789261
0,470,0.037995115,44.26805380354721
0,8,0.04599167,0.908634195212781
0,517,0.0525935,44.22477452369724
0,837,0.025603581,21.50462950575258
0,110,0.051889084,12.10073563920552
0,744,0.039404474,33.07909764512285
0,305,0.04021444,36.488168560054596
0,648,0.038386174,43.1127994764656
0,635,0.04081266,43.86463894917027
0,920,0.040811233,8.532140792928015
0,276,0.055455342,32.777886620735224
0,663,0.03604584,42.054832360054974
0,30,0.046829134,3.1439723115057046
0,20,0.034788202,2.060892196086903
0,13,0.055700377,1.279298357937809
0,822,0.03724148,23.66201766066213
0,412,0.033403054,44.26938920165899
0,124,0.047441106,14.269462814808445
0,200,0.04224494,23.62057323198162
0,787,0.053247422,28.362495580244733
0,1011,0.05571368,6.995872970655043
0,636,0.03485869,43.78315168836081
0,17,0.050276265,1.8302602098313936
0,688,0.01266638,39.20565360789261
0,457,0.02660764,44.2482565991355
0,621,0.050938826,44.177945351688976
0,981,0.036917392,3.2936204407564817
0,661,0.041764062,42.16806297437654
0,350,0.026483353,41.982176359774215
0,213,0.03692968,25.068034398727537
0,644,0.02923865,43.37071412227848
0,496,0.03732713,44.313117541074874
0,779,0.05101658,29.008573460869357
0,667,0.032362908,41.5444081279841
0,433,0.038020115,44.20628961972707
0,87,0.04142437,9.42290914242776
0,862,0.05068544,18.01611468222646
0,1043,0.04064539,6.9557693726395415
0,361,0.02563941,43.46578071533321
0,1144,0.025680825,5.386426184551664
0,722,0.02884032,35.576761599129114
0,674,0.029999427,40.70622423044714
0,222,0.04628646,26.384097710823326
0,413,0.028979143,44.28098409132752
0,717,0.03252183,36.32673371244477
0,582,0.041759063,44.22384702267872
0,867,0.05506166,16.800537655091947
0,55,0.0368384,5.831026990715661
0,477,0.042951465,44.274256623822914
0,655,0.03986984,42.6282120500576
0,880,0.038698338,14.629197365900739
0,66,0.04328062,6.873075019659815
0,853,0.031567868,19.350157923354747
0,699,0.032287437,37.961195017481664
0,256,0.045927733,30.16387566483342
0,249,0.039141662,29.283475479395015
0,160,0.038752563,18.92543095764108
0,996,0.05158043,5.206703039594409
0,19,0.049687643,1.8302602098313936
0,519,0.047716532,44.2238111630758
0,980,0.035948873,3.151560715483055
0,425,0.057213303,44.26281403564411
0,133,0.053966977,14.93092447822881
0,239,0.03223284,28.265929649250186
0,252,0.031210944,29.6157267779466
0,772,0.03032095,30.1885746040657
0,268,0.029166268,31.70082631875239
0,620,0.049843494,44.23650770711527
