image_idx,distance,matching_score,distance_norm,matching_score_norm
104,11.527358061539584,0.04661063,0.2582420227739667,0.5054558
105,11.698583414862107,0.04884329,0.26207790445267715,0.5362914
106,11.527358061539584,0.05753406,0.2582420227739667,0.6563211
107,11.869812197452964,0.051903527,0.2659138629556857,0.57855684
108,11.985256436289387,0.04813914,0.26850010635990396,0.5265663
109,11.869812197452964,0.048713524,0.2659138629556857,0.53449917
110,12.10073563920552,0.051889084,0.271087133048082,0.5783574
111,12.260431107268165,0.054243572,0.2746647160883736,0.6108756
112,12.10073563920552,0.04821803,0.271087133048082,0.52765584
113,12.420133320131502,0.04524106,0.2782424502292873,0.48654044
114,12.616678685425159,0.040435117,0.28264556431920423,0.42016476
115,12.850786097460302,0.039359327,0.28789016341186563,0.40530688
116,13.177738849245399,0.041924946,0.29521473331953635,0.44074106
117,13.389589706889208,0.06286215,0.2999607292114198,0.72990817
118,13.562489416191289,0.04937726,0.3038341207057096,0.5436661
119,13.389589706889208,0.045229837,0.2999607292114198,0.48638546
120,13.735391934335249,0.040733688,0.3077075751251731,0.42428836
121,13.852951614858048,0.040966384,0.3103412097822035,0.4275022
122,13.735391934335249,0.030172585,0.3077075751251731,0.27842727
123,13.970514240392337,0.03012887,0.3129749104149518,0.27782354
124,14.269462814808445,0.047441106,0.31967211580672206,0.5169256
125,14.382462556516566,0.0470186,0.3222035962826347,0.5110903
126,14.269462814808445,0.035836976,0.31967211580672206,0.3566591
127,14.495526345965589,0.04343334,0.32473651159019523,0.46157372
128,14.74554987199102,0.04083231,0.33033767195644687,0.42565048
129,14.838235421086772,0.048271354,0.3324140630560052,0.5283923
130,14.74554987199102,0.03964997,0.33033767195644687,0.40932098
131,14.93092447822881,0.048989717,0.33449053274468726,0.5383137
132,15.08010823446409,0.056499142,0.3378326268107817,0.6420276
133,14.93092447822881,0.053966977,0.33449053274468726,0.6070555
134,15.229315577086814,0.04385143,0.3411752492717061,0.467348
135,15.46977891342534,0.07058759,0.34656223717019286,0.8366055
136,15.59401093731656,0.045152463,0.34934534922168814,0.4853168
137,15.46977891342534,0.060712002,0.34656223717019286,0.7002121
138,15.718244490512904,0.06379317,0.35212849553349246,0.7427666
139,15.9573044127852,0.06567357,0.3574840434016342,0.76873714
140,16.205551306664887,0.05440383,0.3630454027070883,0.6130889
141,16.42194966880783,0.050312936,0.36789327421992163,0.55658895
142,16.594641430485197,0.041277424,0.3717620071606252,0.43179804
143,16.42194966880783,0.051389925,0.36789327421992163,0.5714634
144,16.767342357933046,0.05049868,0.3756309454378071,0.5591543
145,17.007071299073488,0.0397816,0.3810014810234173,0.41113895
146,17.30510609708158,0.04486436,0.3876782155087831,0.48133773
147,17.429879634106673,0.03723521,0.39047345882628953,0.37597036
148,17.30510609708158,0.04310987,0.3876782155087831,0.45710626
149,17.554659155328377,0.04567146,0.3932688362049598,0.49248472
150,17.848716027349496,0.043986507,0.3998564550709584,0.4692136
151,17.965893450660953,0.044214983,0.40248152619808447,0.47236907
152,17.848716027349496,0.043302793,0.3998564550709584,0.45977068
153,18.0830728612222,0.03844135,0.4051066418446402,0.39262852
154,18.242554736938597,0.030202212,0.4086794398752835,0.27883646
155,18.0830728612222,0.029529788,0.4051066418446402,0.2695495
156,18.402036898666843,0.033569634,0.41225224431331675,0.32534447
157,18.70651881977392,0.044318993,0.41907341068856274,0.47380558
158,18.81596697601234,0.050419725,0.4215253266527413,0.55806386
159,18.70651881977392,0.03912601,0.41907341068856274,0.40208447
160,18.92543095764108,0.038752563,0.42397759714575334,0.39692676
161,19.077406406505215,0.043681897,0.4273822321989143,0.4650066
162,18.92543095764108,0.048386846,0.42397759714575334,0.52998734
163,19.229381949183637,0.047995757,0.430786869353753,0.52458596
164,19.445239571435966,0.066597775,0.43562262692318304,0.7815015
165,19.59780668153851,0.039302915,0.4390405166869367,0.40452775
166,19.445239571435966,0.055902697,0.43562262692318304,0.6337901
167,19.750382222516684,0.05963399,0.4424585953236624,0.6853235
168,19.95839311663966,0.051535435,0.4471185663049198,0.5734731
169,20.079335621946043,0.05419405,0.4498279848067947,0.61019164
170,19.95839311663966,0.048091765,0.4471185663049198,0.5259119
171,20.20027817700978,0.04884608,0.45253740442336027,0.53633
172,20.391597753798717,0.05968907,0.456823447612309,0.6860842
173,20.20027817700978,0.06517581,0.45253740442336027,0.7618625
174,20.5829312655825,0.05661557,0.46110980298044363,0.64363563
175,20.778579665387902,0.043277327,0.46549282277114573,0.45941895
176,20.94542969362082,0.040806416,0.46923068608386104,0.42529285
177,20.778579665387902,0.041008618,0.46549282277114573,0.42808548
178,21.11229230657014,0.03741627,0.47296883132610457,0.37847096
179,21.220550997956963,0.039038744,0.47539410026434226,0.40087923
180,21.11229230657014,0.058638513,0.47296883132610457,0.67157483
181,21.32887021752592,0.06732577,0.47782072518719554,0.79155594
182,21.48906955914574,0.051713407,0.48140959627162805,0.5759311
183,21.32887021752592,0.039722584,0.47782072518719554,0.41032386
184,21.64933333294426,0.0546505,0.4849999108000892,0.6164957
185,21.918211255551945,0.04473651,0.49102345741352693,0.47957197
186,22.03274559447246,0.043387648,0.4935893167545841,0.46094263
187,21.918211255551945,0.0381253,0.49102345741352693,0.3882635
188,22.147282446900924,0.033293832,0.4961552324045869,0.32153532
189,22.279807275767965,0.04138583,0.4991241242956598,0.43329525
190,22.147282446900924,0.057378132,0.4961552324045869,0.6541675
191,22.41233293210495,0.04631585,0.5020930347241556,0.50138456
192,22.718369673962485,0.05743309,0.5089490330230312,0.6549266
193,22.839550810117665,0.049933244,0.5116637974604413,0.55134493
194,22.718369673962485,0.051410478,0.5089490330230312,0.57174724
195,22.960732030584094,0.044549167,0.514378563786637,0.47698462
196,23.258942625613894,0.039098807,0.5210592365706347,0.40170878
197,23.363680167833945,0.046294738,0.5234056228474281,0.5010929
198,23.258942625613894,0.05342683,0.5210592365706347,0.59959537
199,23.468558923201225,0.0404184,0.5257551726564539,0.41993392
200,23.62057323198162,0.04224494,0.5291606782701828,0.44516057
201,23.468558923201225,0.047276378,0.5257551726564539,0.5146506
202,23.772594145666286,0.037908096,0.5325663318504994,0.38526368
203,23.98684596861137,0.06296943,0.5373661154474842,0.7313899
204,24.14684906276933,0.031003645,0.5409505900916185,0.2899052
205,23.98684596861137,0.03996585,0.5373661154474842,0.41368365
206,24.306938663184603,0.042164125,0.5445370026950623,0.4440444
207,24.463750095842265,0.029877374,0.5480499760361707,0.27435008
208,24.306938663184603,0.04679918,0.5445370026950623,0.50805986
209,24.620577631675143,0.060573235,0.5515633101291979,0.6982956
210,24.85735415086948,0.03947633,0.5568677039838603,0.40692282
211,24.96267547481115,0.036024146,0.5592271684501091,0.35924414
212,24.85735415086948,0.03331509,0.5568677039838603,0.3218289
213,25.068034398727537,0.03692968,0.5615874752510434,0.3717506
214,25.398327500156,0.0447271,0.5689868774528156,0.479442
215,25.51540289181785,0.06208821,0.5716096628125144,0.71921915
216,25.398327500156,0.039550878,0.5689868774528156,0.4079524
217,25.632533666101242,0.032147415,0.574233688883236,0.30570197
218,25.800121291629964,0.037940286,0.5779880762439287,0.38570824
219,25.632533666101242,0.045807336,0.574233688883236,0.4943613
220,25.967713680743643,0.042526454,0.581742570320992,0.44904858
221,26.265242207366423,0.0465208,0.5884079630447921,0.5042151
222,26.384097710823326,0.04628646,0.5910706274182479,0.5009786
223,26.265242207366423,0.044891205,0.5884079630447921,0.4817085
224,26.502953866703113,0.05242611,0.5937333064076289,0.5857743
225,26.614207078689756,0.04182386,0.5962256601933058,0.4393449
226,26.502953866703113,0.0406327,0.5937333064076289,0.4228936
227,26.725531583980352,0.04447445,0.5987196111295983,0.47595263
228,26.93663343562859,0.05338306,0.603448827389728,0.5989909
229,27.10398288027417,0.041531827,0.607197878895256,0.4353116
230,26.93663343562859,0.04244645,0.603448827389728,0.44794363
231,27.271365556606263,0.04761031,0.6109476748747474,0.5192625
232,27.38207168620574,0.05677965,0.6134277726290309,0.64590174
233,27.271365556606263,0.03442688,0.6109476748747474,0.337184
234,27.49279849067502,0.044963714,0.6159083335527735,0.4827099
235,27.798850850168726,0.051332314,0.6227646817262633,0.5706677
236,27.915138023136443,0.03715954,0.6253698089904232,0.37492526
237,27.798850850168726,0.028317796,0.6227646817262633,0.25281048
238,28.031426157088916,0.03283694,0.627974957783076,0.31522512
239,28.265929649250186,0.03223284,0.6332284300739504,0.3068818
240,28.37292667103455,0.024462022,0.635625434416912,0.19955777
241,28.265929649250186,0.038816568,0.6332284300739504,0.39781073
242,28.479925614716624,0.037213594,0.6380224818152511,0.3756718
243,28.81316622884992,0.035790067,0.64548791576853,0.35601124
244,28.924849329616634,0.032113224,0.6479899001519155,0.30522975
245,28.81316622884992,0.039912906,0.64548791576853,0.41295242
246,29.036532440041672,0.027598256,0.650491884751672,0.2428728
247,29.283475479395015,0.030017775,0.6560240344126882,0.27628917
248,29.44958491325962,0.028775368,0.6597453065354094,0.2591301
249,29.283475479395015,0.039141662,0.6560240344126882,0.40230066
250,29.6157267779466,0.033381395,0.6634673051907087,0.32274467
251,29.737385171711214,0.027712306,0.6661927614076045,0.24444796
252,29.6157267779466,0.031210944,0.6634673051907087,0.2927682
253,29.859052496333277,0.0581183,0.6689184176983315,0.6643901
254,30.16387566483342,0.031445123,0.6757472288796624,0.2960025
255,30.269008195997106,0.040411614,0.6781024639094166,0.41984016
256,30.16387566483342,0.045927733,0.6757472288796624,0.49602422
257,30.374177327539172,0.033201683,0.680458518880366,0.32026264
258,30.67255639447217,0.032949194,0.6871429658617844,0.31677547
259,30.78365862421774,0.03620962,0.6896319372627787,0.36180577
260,30.67255639447217,0.03158025,0.6871429658617844,0.2978688
261,30.894767531906304,0.041141678,0.6921210582666134,0.4299232
262,31.15278314437607,0.032033388,0.6979012616155286,0.30412713
263,31.26879900928537,0.03980422,0.7005003108918766,0.41145134
264,31.15278314437607,0.038715653,0.6979012616155286,0.39641696
265,31.384831327303477,0.034320813,0.7030997287595425,0.3357191
266,31.54282844389861,0.03878816,0.7066392644245371,0.39741835
267,31.384831327303477,0.026709646,0.7030997287595425,0.23060007
268,31.70082631875239,0.029166268,0.7101788170764461,0.26452887
269,31.94848356577354,0.03621684,0.7157269667985197,0.36190546
270,32.27280569796568,0.04673135,0.7229926041631735,0.50712305
271,32.393037269693544,0.037640747,0.7256860959518852,0.38157126
272,32.27280569796568,0.03650229,0.7229926041631735,0.36584786
273,32.51327126077896,0.03268929,0.7283796419403349,0.31318587
274,32.777886620735224,0.03201976,0.7343076963520534,0.30393893
275,32.90420118780371,0.034981184,0.737137462646415,0.3448396
276,32.777886620735224,0.055455342,0.7343076963520534,0.6276116
277,33.030516241483106,0.057241052,0.7399672398420939,0.6522743
278,33.18925591464394,0.043049876,0.7435234106552747,0.4562776
279,33.030516241483106,0.051115174,0.7399672398420939,0.56766874
280,33.34799867352063,0.026852295,0.7470796505963078,0.23257022
281,33.57627995391525,0.045136023,0.7521937295809129,0.48508972
282,33.729249244835984,0.040826224,0.7556206292138367,0.4255664
283,33.57627995391525,0.039135825,0.7521937295809129,0.40222004
284,33.882218576538094,0.02776764,0.7590475297603664,0.24521218
285,34.00159557414142,0.029748503,0.7617218769238003,0.27257022
286,33.882218576538094,0.02488054,0.7590475297603664,0.20533799
287,34.12097313531298,0.028992075,0.7643962367125904,0.26212308
288,34.35547981718064,0.037584335,0.7696497804609683,0.38079214
289,34.5106519768472,0.030945567,0.7731260299343143,0.28910306
290,34.35547981718064,0.034149487,0.7696497804609683,0.33335292
291,34.66582417153903,0.030309645,0.7766022801923151,0.28032026
292,34.89537908785828,0.03258362,0.7817448918481271,0.31172648
293,35.088904070476374,0.026590688,0.7860803417145918,0.22895712
294,35.205691486411986,0.042222217,0.7886966756884954,0.44484672
295,35.088904070476374,0.028166486,0.7860803417145918,0.2507207
296,35.322478991273755,0.027652446,0.7913130116545701,0.24362123
297,35.60543723936068,0.025014957,0.7976519932283573,0.20719445
298,35.730851200764555,0.031889923,0.8004615836743321,0.30214572
299,35.60543723936068,0.03169089,0.7976519932283573,0.29939687
300,35.856271429754365,0.025452899,0.8032713145301096,0.21324293
301,36.086889392557005,0.029720467,0.8084377411201595,0.272183
302,36.21289216259081,0.03286653,0.8112605223710707,0.3156338
303,36.086889392557005,0.028756035,0.8084377411201595,0.2588631
304,36.33891564443178,0.039219715,0.8140837676189313,0.40337867
305,36.488168560054596,0.04021444,0.8174274110305076,0.417117
306,36.33891564443178,0.047767073,0.8140837676189313,0.52142763
307,36.63749610671427,0.042782627,0.8207727263663721,0.45258665
308,36.882282131771774,0.03134833,0.8262565534428085,0.29466566
309,36.99790076368383,0.03429178,0.8288467036937099,0.33531818
310,36.882282131771774,0.037212424,0.8262565534428085,0.37565562
311,37.11354055976118,0.03058856,0.8314373280755291,0.2841724
312,37.41154144731897,0.03647183,0.8381133028809029,0.36542717
313,37.525836696268435,0.038153224,0.8406738060009233,0.38864917
314,37.41154144731897,0.045690507,0.8381133028809029,0.49274784
315,37.64015075316387,0.032791633,0.8432347304665795,0.31459936
316,37.76353681425645,0.033976726,0.845998890808312,0.3309669
317,37.64015075316387,0.036871083,0.8432347304665795,0.3709413
318,37.8869255219371,0.02821518,0.8487631104403222,0.25139323
319,38.13087265491787,0.027133923,0.8542281442090789,0.23645982
320,38.2285922314896,0.02636846,0.8564173102767744,0.2258879
321,38.13087265491787,0.030551812,0.8542281442090789,0.28366485
322,38.32631539173015,0.037936985,0.85860655662773,0.38566267
323,38.48004717499396,0.031546474,0.8620505380207565,0.29740226
324,38.32631539173015,0.027902475,0.85860655662773,0.24707441
325,38.63379487251105,0.03857619,0.8654948759333717,0.3944908
326,38.95336180512291,0.030495318,0.8726539847811051,0.2828846
327,39.05490716171125,0.027656175,0.8749288580130011,0.24367273
328,38.95336180512291,0.043980923,0.8726539847811051,0.46913645
329,39.156458868543346,0.042792525,0.8772038735064442,0.4527233
330,39.408338644496006,0.040785763,0.882846618573494,0.4250076
331,39.55043372436849,0.029160777,0.8860299083313553,0.26445302
332,39.408338644496006,0.027817216,0.882846618573494,0.24589689
333,39.69254454842506,0.031708322,0.8892135507988248,0.2996376
334,39.799923817258765,0.028965801,0.8916191184440361,0.26176018
335,39.69254454842506,0.039091818,0.8892135507988248,0.40161225
336,39.9073050222424,0.028913783,0.8940247294639107,0.26104176
337,40.191856831092394,0.03155265,0.9003994108357496,0.2974876
338,40.30988943891318,0.02963505,0.9030436402623191,0.27100328
339,40.191856831092394,0.032335766,0.9003994108357496,0.30830333
340,40.42801279701604,0.027340356,0.9056899027251042,0.2393109
341,40.66842672292022,0.029320342,0.9110757837046906,0.26665682
342,40.8441927760523,0.027400475,0.915013388562066,0.24014121
343,40.66842672292022,0.032291356,0.9110757837046906,0.30768996
344,41.01996773171465,0.026398588,0.9189511928586723,0.226304
345,41.25511988416901,0.033207443,0.9242191967833596,0.32034218
347,41.25511988416901,0.030751687,0.9242191967833596,0.28642535
348,41.59180198602758,0.03170522,0.9317617287799874,0.29959473
349,41.8509082446195,0.025396198,0.9375663653649668,0.21245982
350,41.982176359774215,0.026483353,0.9405071036852575,0.2274747
352,42.113446859483986,0.028275758,0.943447895425622,0.2522299
354,42.5368411076311,0.024931656,0.9529329991665368,0.20604396
355,42.424202766701214,0.025381735,0.9504096149835914,0.21226007
356,42.64947946302169,0.029989166,0.9554563836734387,0.27589405
357,42.79060149612654,0.028168762,0.9586178747186908,0.25075215
358,42.64947946302169,0.026630972,0.9554563836734387,0.22951348
359,42.93172430532131,0.029668946,0.961779383150323,0.27147144
360,43.163295207956,0.025478125,0.9669671580066883,0.21359132
361,43.46578071533321,0.02563941,0.973743599656881,0.21581885
362,43.60632892453442,0.027860178,0.9768922355930263,0.24649024
363,43.46578071533321,0.02505691,0.973743599656881,0.20777386
364,43.74688268188118,0.022725236,0.9800409958216872,0.17557073
365,43.883293163562534,0.029543176,0.9830969361793045,0.2697344
366,43.74688268188118,0.024029778,0.9800409958216872,0.19358797
367,44.0197046820832,0.02513048,0.9861528997647491,0.20878996
368,44.325423384594906,0.026144525,0.9930017731765906,0.22279508
369,44.403790090069464,0.029825889,0.994757385905183,0.273639
370,44.325423384594906,0.022789508,0.9930017731765906,0.1764584
371,44.48215682030137,0.025465537,0.9965129991884027,0.21341747
372,44.5874395784552,0.02342028,0.9988715996833053,0.1851701
373,44.61262422017929,0.035703152,0.9994357994580453,0.35481083
374,44.5874395784552,0.03245547,0.9988715996833053,0.30995658
375,44.63780889615017,0.026318042,1.0,0.22519155
376,44.60494393057037,0.026530491,0.9992637415143683,0.22812574
377,44.533648796151454,0.03083989,0.9976665498917959,0.28764355
378,44.5014128181875,0.04145974,0.9969443823221701,0.434316
379,44.533648796151454,0.044186655,0.9976665498917959,0.47197786
380,44.46917771815414,0.03765176,0.9962222344204137,0.38172334
381,44.37909524737347,0.04007517,0.9942041588694778,0.4151935
382,44.35885378242191,0.03576027,0.9937506987769662,0.35559967
383,44.37909524737347,0.031845417,0.9942041588694778,0.30153102
384,44.33861232663784,0.03262869,0.9932972388898298,0.31234893
385,44.32641761426106,0.031194571,0.9930240464397893,0.2925421
386,44.33861232663784,0.03593994,0.9932972388898298,0.35808113
387,44.31422297192659,0.032894887,0.9927508555588739,0.31602544
388,44.29384919785421,0.038381234,0.9922944314068779,0.39179826
389,44.28586982361776,0.03481523,0.9921156732098747,0.3425476
390,44.29384919785421,0.03859832,0.9922944314068779,0.3947965
391,44.27789047905454,0.036440294,0.9919369156776271,0.36499164
392,44.267011489729626,0.029104741,0.9916931987570626,0.26367912
393,44.27861927992169,0.03364984,0.9919532426633186,0.3264522
394,44.267011489729626,0.036973033,0.9916931987570626,0.37234938
395,44.29022721339663,0.031204514,0.9922132897794741,0.29267943
396,44.305579989849804,0.0323925,0.9925572308651328,0.30908692
397,44.30710509056534,0.034577984,0.9925913969846903,0.33927095
398,44.305579989849804,0.031330965,0.9925572308651328,0.29442585
399,44.30863019882166,0.034012254,0.9926255632731807,0.33145759
400,44.29478727437997,0.03742048,0.9923154466974793,0.37852916
401,44.30863019882166,0.037715565,0.9926255632731807,0.3826046
402,44.280946638609144,0.03678035,0.9920053813938031,0.36968818
403,44.27373114057223,0.029428443,0.991843735958793,0.26814982
404,44.27120926722922,0.03236605,0.9917872396072611,0.30872157
405,44.27373114057223,0.03339685,0.991843735958793,0.32295814
406,44.26874466825863,0.033725686,0.9917320263467643,0.32749975
407,44.292384816394,0.03522447,0.9922616255524593,0.3481997
408,44.29498039333661,0.029292962,0.9923197730513352,0.26627865
409,44.292384816394,0.034161977,0.9922616255524593,0.33352542
410,44.297649819631914,0.024347588,0.9923795749627936,0.1979773
411,44.28098409132752,0.035626147,0.9920062204295734,0.3537473
412,44.26938920165899,0.033403054,0.9917464655277254,0.3230438
413,44.28098409132752,0.028979143,0.9920062204295734,0.26194447
414,44.25783023035869,0.027561983,0.9914875152883177,0.24237183
415,44.2467218034266,0.03548546,0.9912386583841194,0.3518043
416,44.249007951550425,0.033013605,0.99128987389358,0.31766507
417,44.2467218034266,0.030319063,0.9912386583841194,0.2804503
418,44.251330747497605,0.026826225,0.9913419104071236,0.23221016
419,44.25680099507381,0.032211892,0.99146445781058,0.3065925
420,44.251330747497605,0.03586594,0.9913419104071236,0.35705912
421,44.26230765186308,0.048762616,0.9915878208726443,0.5351772
422,44.26535566756681,0.039056666,0.9916561041459299,0.40112677
423,44.26406367114224,0.040145557,0.9916271601530118,0.41616562
424,44.26535566756681,0.04283583,0.9916561041459299,0.45332146
425,44.26281403564411,0.057213303,0.9915991651521587,0.651891
426,44.26465032833701,0.054794446,0.9916403027603503,0.6184838
427,44.26638651731562,0.04412645,0.9916791977917495,0.4711464
428,44.26465032833701,0.051851388,0.9916403027603503,0.5778367
429,44.26817340372669,0.03663375,0.9917192285740675,0.36766344
430,44.24808344683687,0.046912357,0.9912691626459535,0.509623
431,44.26817340372669,0.058671817,0.9917192285740675,0.6720348
432,44.22805454899028,0.034388352,0.9908204645950883,0.33665192
433,44.20628961972707,0.038020115,0.9903328750426118,0.38681078
434,44.20067850832397,0.036342036,0.9902071719325833,0.36363456
435,44.20628961972707,0.044326205,0.9903328750426118,0.47390518
436,44.19513383637469,0.036656406,0.9900829572346311,0.36797637
437,44.210505768237596,0.04174221,0.9904273274499944,0.43821722
438,44.214510076794944,0.037109416,0.9905170341057727,0.37423298
439,44.210505768237596,0.035376493,0.9904273274499944,0.3502993
440,44.21857268429822,0.04134774,0.9906080468056284,0.43276912
441,44.22317972735575,0.044375066,0.9907112562411149,0.47458002
442,44.21857268429822,0.04238117,0.9906080468056284,0.44704202
443,44.227867151351006,0.029925354,0.9908162664132352,0.27501273
444,44.251592805746036,0.030973515,0.9913477811757592,0.28948906
445,44.227867151351006,0.032489035,0.9908162664132352,0.31042016
446,44.275360963683035,0.0287016,0.9918802481252973,0.25811127
447,44.300488629116494,0.02502771,0.9924431714867894,0.20737056
448,44.30553672239621,0.02502771,0.9925562615645632,0.20737056
449,44.300488629116494,0.024674678,0.9924431714867894,0.2024948
450,44.31064173915312,0.030964116,0.99267062687243,0.28935924
451,44.278311808953546,0.030190911,0.9919463545347176,0.27868038
452,44.26801408131284,0.03255815,0.9917156593483866,0.31137472
453,44.278311808953546,0.025304388,0.9919463545347176,0.21119182
454,44.25775914897679,0.033408146,0.9914859228852929,0.32311413
